fecha,consumo_real,consumo_predicho,error,error_abs,error_pct
2022-01-01 00:00:00,1118.579029,1159.5794389711816,-41.000409971181625,41.000409971181625,-3.6654012732417875
2022-01-01 01:00:00,1036.942359,1046.6610784136412,-9.718719413641338,9.718719413641338,-0.9372477967834023
2022-01-01 02:00:00,987.473064,948.462700522246,39.01036347775403,39.01036347775403,3.950524313010934
2022-01-01 03:00:00,861.8677339999999,876.075611643607,-14.207877643607048,14.207877643607048,-1.6484986133158863
2022-01-01 04:00:00,849.974669,833.865007886762,16.109661113237962,16.109661113237962,1.8953107311057953
2022-01-01 05:00:00,809.0160219999999,818.3231931951412,-9.307171195141336,9.307171195141336,-1.1504310102700708
2022-01-01 06:00:00,780.268769,829.2963078051739,-49.02753880517389,49.02753880517389,-6.283416785732442
2022-01-01 07:00:00,733.157461,859.8349234200103,-126.67746242001033,126.67746242001033,-17.278343215279687
2022-01-01 08:00:00,691.612593,963.8552427959473,-272.2426497959474,272.2426497959474,-39.36346049094387
2022-01-01 09:00:00,718.398128,1151.4037463179288,-433.0056183179288,433.0056183179288,-60.2737676284603
2022-01-01 10:00:00,765.51057,1293.435204215653,-527.9246342156529,527.9246342156529,-68.9637289026137
2022-01-01 11:00:00,845.6674350000001,1392.4727876281418,-546.8053526281417,546.8053526281417,-64.65962031849337
2022-01-01 12:00:00,929.9736189999999,1473.6602268358874,-543.6866078358876,543.6866078358876,-58.4625839623831
2022-01-01 13:00:00,985.055854,1528.600169872038,-543.5443158720379,543.5443158720379,-55.17903514454298
2022-01-01 14:00:00,1043.3379439999999,1569.4660191952207,-526.1280751952208,526.1280751952208,-50.42738819390823
2022-01-01 15:00:00,1085.18544,1582.6749255443144,-497.48948554431445,497.48948554431445,-45.8437302240541
2022-01-01 16:00:00,1073.726039,1584.5816822353513,-510.8556432353514,510.8556432353514,-47.57783872980578
2022-01-01 17:00:00,1056.649706,1569.499102992565,-512.8493969925651,512.8493969925651,-48.53542229562359
2022-01-01 18:00:00,1051.850799,1532.9298410703943,-481.0790420703943,481.0790420703943,-45.73643358238246
